com,Part_grave,age_moyen,Part_homme,mod_mois,mod_jour,Part_surf_degradee,Part_lum_degradee,Part_atm_degradee,Part_agglo,Part_secu,mod_int,mod_int,mod_col,mod_catr,circ,mod_plan,mod_situ,mod_trajet,mod_choc
7090,100.0,46.0,0.0,juillet,mercredi,0.0,0.0,0.0,100.0,0.0,Hors intersection,Hors intersection,Autre collision,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
7094,100.0,68.0,100.0,juillet,jeudi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - frontale,Route départementale,Bidirectionnelle,En courbe à gauche,Sur chaussée,Promenade - loisirs,Avant
7103,100.0,64.0,100.0,mai,jeudi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Sans collision,Route départementale,Bidirectionnelle,En courbe à droite,Sur chaussée,Promenade - loisirs,Aucun
71056,100.0,47.5,50.0,septembre,vendredi,0.0,0.0,0.0,0.0,0.0,Hors intersection,Hors intersection,Autre collision,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Domicile - travail,Aucun
71076,75.0,39.75,78.125,septembre,vendredi,6.25,21.875,9.375,100.0,93.75,Hors intersection,Hors intersection,Deux véhicules - par le côté,Voie communale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
71102,100.0,54.0,0.0,septembre,lundi,0.0,0.0,100.0,100.0,100.0,Hors intersection,Hors intersection,Deux véhicules - frontale,Voie communale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
71106,100.0,51.0,100.0,decembre,lundi,0.0,100.0,0.0,100.0,100.0,Intersection en Y,Intersection en Y,Deux véhicules - frontale,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
71110,100.0,39.0,100.0,juillet,mercredi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
71122,0.0,17.0,100.0,juillet,mardi,0.0,0.0,0.0,100.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
71124,100.0,63.0,100.0,mai,samedi,0.0,0.0,0.0,0.0,100.0,Intersection en X,Intersection en X,Deux véhicules - par le côté,Voie communale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté droit
71135,100.0,59.0,0.0,mars,samedi,0.0,0.0,0.0,100.0,100.0,Intersection en X,Intersection en X,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur accotement,Promenade - loisirs,Côté gauche
71137,100.0,49.5,0.0,juin,mercredi,0.0,0.0,0.0,0.0,50.0,Hors intersection,Hors intersection,Autre collision,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Aucun
71154,50.0,55.5,100.0,septembre,mercredi,0.0,0.0,50.0,50.0,50.0,Giratoire,Giratoire,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,En courbe à gauche,Sur chaussée,Domicile - travail,Côté droit
7116,0.0,14.0,0.0,aout,mardi,0.0,0.0,0.0,100.0,100.0,Hors intersection,Hors intersection,Trois véhicules et plus - collisions multiples,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
71169,100.0,31.0,100.0,aout,dimanche,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
71171,100.0,20.0,100.0,juillet,vendredi,0.0,0.0,0.0,100.0,0.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
71178,0.0,33.0,100.0,aout,samedi,0.0,0.0,0.0,100.0,100.0,Hors intersection,Hors intersection,Autre collision,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
71213,100.0,19.0,100.0,juillet,jeudi,0.0,0.0,0.0,100.0,0.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Voie communale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
71221,66.66666666666666,33.333333333333336,100.0,mars,mardi,0.0,0.0,0.0,100.0,33.33333333333333,Hors intersection,Hors intersection,Deux véhicules - frontale,Voie communale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
71241,50.0,38.5,50.0,septembre,vendredi,0.0,0.0,0.0,0.0,100.0,Intersection en T,Intersection en T,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,Non renseigné,null,Promenade - loisirs,Avant
71257,100.0,53.0,100.0,novembre,jeudi,0.0,100.0,0.0,0.0,0.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
71261,100.0,77.0,100.0,avril,vendredi,0.0,0.0,0.0,100.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Voie communale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
71263,100.0,63.0,83.33333333333334,octobre,lundi,16.666666666666664,16.666666666666664,16.666666666666664,83.33333333333334,66.66666666666666,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
71270,34.48275862068966,34.10344827586207,75.86206896551724,septembre,lundi,10.344827586206897,27.586206896551722,13.793103448275861,96.55172413793103,82.75862068965517,Hors intersection,Hors intersection,Deux véhicules - par le côté,Voie communale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Non renseigné,Avant
71282,100.0,71.0,100.0,avril,jeudi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
7130,100.0,51.0,100.0,septembre,samedi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - frontale,Route nationale,Bidirectionnelle,En courbe à droite,Sur chaussée,Non renseigné,Avant
71310,0.0,51.0,100.0,decembre,jeudi,0.0,100.0,0.0,0.0,100.0,Giratoire,Giratoire,Deux véhicules - frontale,Route nationale,A chaussée séparées,En courbe à gauche,Sur chaussée,Domicile - travail,Avant droit
71318,100.0,52.0,100.0,aout,dimanche,0.0,0.0,0.0,0.0,100.0,Intersection en Y,Intersection en Y,Sans collision,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant droit
71328,100.0,51.0,50.0,mars,samedi,0.0,0.0,50.0,50.0,100.0,Intersection en X,Intersection en X,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
71359,100.0,70.0,100.0,septembre,lundi,0.0,0.0,0.0,100.0,100.0,Hors intersection,Hors intersection,Deux véhicules - frontale,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
71390,100.0,71.0,0.0,avril,mercredi,100.0,0.0,100.0,0.0,100.0,Hors intersection,Hors intersection,Autre collision,Voie communale,Bidirectionnelle,En courbe à gauche,Sur accotement,Promenade - loisirs,Côté droit
71414,0.0,83.0,100.0,juin,mardi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière gauche
71420,100.0,60.0,50.0,octobre,mercredi,50.0,0.0,50.0,50.0,0.0,Intersection en X,Intersection en X,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière gauche
71422,100.0,44.0,100.0,avril,jeudi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - frontale,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Domicile - travail,Côté droit
71456,100.0,61.5,50.0,juin,mercredi,0.0,0.0,0.0,100.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté droit
71463,0.0,74.0,100.0,avril,vendredi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Aucun
71480,0.0,56.5,100.0,juin,mercredi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Trois véhicules et plus - collisions multiples,Route départementale,Bidirectionnelle,Partie rectiligne,Autre,Promenade - loisirs,Arrière
71491,100.0,16.0,100.0,mars,dimanche,100.0,0.0,100.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
71498,100.0,35.0,100.0,decembre,mercredi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,"""En """"S""""""",Sur chaussée,Promenade - loisirs,Avant
71510,66.66666666666666,70.66666666666667,66.66666666666666,juillet,mardi,0.0,0.0,0.0,33.33333333333333,100.0,Hors intersection,Hors intersection,Autre collision,Route départementale,Bidirectionnelle,En courbe à gauche,Sur chaussée,Promenade - loisirs,Avant
71522,100.0,79.0,100.0,aout,lundi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Courses - achats,Côté droit
71540,50.0,36.75,75.0,septembre,jeudi,0.0,0.0,0.0,50.0,75.0,Autre intersection,Autre intersection,Autre collision,Voie communale,A sens unique,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
71555,100.0,12.0,100.0,juin,lundi,0.0,0.0,0.0,100.0,100.0,Hors intersection,Hors intersection,Deux véhicules - frontale,Voie communale,Bidirectionnelle,En courbe à gauche,Sur chaussée,Promenade - loisirs,Avant
71564,100.0,65.0,100.0,novembre,vendredi,0.0,0.0,100.0,0.0,100.0,Hors intersection,Hors intersection,Sans collision,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Aucun
71574,50.0,54.5,100.0,aout,mercredi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,En courbe à gauche,Sur chaussée,Promenade - loisirs,Côté gauche
7167,100.0,60.0,100.0,aout,samedi,0.0,0.0,100.0,100.0,100.0,Hors intersection,Hors intersection,Autre collision,Route départementale,Bidirectionnelle,En courbe à droite,Sur chaussée,Promenade - loisirs,Avant
7198,50.0,52.0,100.0,janvier,samedi,0.0,0.0,0.0,0.0,50.0,Hors intersection,Hors intersection,Autre collision,Route départementale,Bidirectionnelle,"""En """"S""""""",Autre,Promenade - loisirs,Avant
7199,100.0,44.666666666666664,66.66666666666666,avril,samedi,0.0,0.0,33.33333333333333,33.33333333333333,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
72031,100.0,60.0,100.0,juillet,mercredi,0.0,0.0,0.0,0.0,100.0,Autre intersection,Autre intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,En courbe à gauche,Sur chaussée,Promenade - loisirs,Arrière
72035,0.0,21.0,100.0,aout,samedi,0.0,0.0,100.0,100.0,0.0,Intersection en X,Intersection en X,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
7204,100.0,58.0,0.0,juillet,mercredi,0.0,0.0,100.0,100.0,100.0,Intersection en T,Intersection en T,Deux véhicules - frontale,Route départementale,Bidirectionnelle,En courbe à gauche,Sur chaussée,Promenade - loisirs,Avant
7205,100.0,20.0,100.0,juin,mercredi,0.0,0.0,0.0,100.0,0.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Non renseigné,Non renseigné,Autre,Domicile - travail,Côté gauche
72054,80.0,46.2,80.0,decembre,samedi,0.0,20.0,0.0,40.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
72056,0.0,15.0,100.0,novembre,jeudi,0.0,100.0,0.0,0.0,0.0,Hors intersection,Hors intersection,Trois véhicules et plus - en chaîne,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Domicile - école,Côté gauche
72062,50.0,61.5,50.0,juin,mercredi,0.0,50.0,0.0,100.0,100.0,Autre intersection,Autre intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
72065,100.0,83.0,0.0,novembre,dimanche,100.0,100.0,100.0,100.0,0.0,Giratoire,Giratoire,Deux véhicules - par l'arrière,Autre,A sens unique,En courbe à gauche,Sur chaussée,Promenade - loisirs,Arrière
72067,100.0,52.0,100.0,mai,jeudi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,En courbe à gauche,Sur chaussée,Utilisation professionnelle,Côté gauche
72090,66.66666666666666,37.0,33.33333333333333,mars,vendredi,0.0,0.0,0.0,33.33333333333333,33.33333333333333,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,Partie rectiligne,Sur accotement,Domicile - travail,Aucun
72100,100.0,75.0,100.0,aout,jeudi,0.0,0.0,0.0,0.0,0.0,Intersection en T,Intersection en T,Deux véhicules - frontale,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
72104,100.0,53.0,100.0,avril,samedi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,En courbe à droite,Sur chaussée,Promenade - loisirs,Arrière
7211,0.0,45.0,100.0,juin,mardi,0.0,0.0,0.0,100.0,100.0,Hors intersection,Hors intersection,Autre collision,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Aucun
72132,80.0,44.4,100.0,septembre,lundi,20.0,0.0,20.0,100.0,20.0,Hors intersection,Hors intersection,Deux véhicules - frontale,Autre,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
72143,100.0,36.0,100.0,juin,dimanche,0.0,100.0,0.0,0.0,0.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
72146,100.0,65.5,100.0,octobre,vendredi,0.0,0.0,0.0,50.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Aucun
72147,25.0,65.75,100.0,juin,jeudi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Trois véhicules et plus - collisions multiples,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Aucun
72169,100.0,65.0,100.0,decembre,mercredi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant gauche
72172,100.0,64.0,0.0,novembre,samedi,0.0,0.0,100.0,100.0,0.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière gauche
72183,100.0,5.0,100.0,juillet,vendredi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Avant
72191,0.0,18.0,100.0,septembre,mercredi,0.0,0.0,0.0,100.0,100.0,Giratoire,Giratoire,Deux véhicules - frontale,Route départementale,Bidirectionnelle,En courbe à droite,Sur chaussée,Domicile - travail,Aucun
72198,100.0,53.0,100.0,mai,jeudi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,A chaussée séparées,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
72205,0.0,24.0,100.0,avril,jeudi,0.0,0.0,0.0,100.0,100.0,Giratoire,Giratoire,Deux véhicules - frontale,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté droit
72217,66.66666666666666,59.333333333333336,100.0,septembre,jeudi,0.0,0.0,33.33333333333333,33.33333333333333,100.0,Hors intersection,Hors intersection,Trois véhicules et plus - en chaîne,Voie communale,Bidirectionnelle,En courbe à droite,Sur chaussée,Promenade - loisirs,Côté gauche
72231,100.0,32.0,100.0,novembre,mercredi,0.0,0.0,0.0,0.0,100.0,Intersection en X,Intersection en X,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
7224,100.0,60.0,0.0,juillet,jeudi,0.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
72241,100.0,44.0,100.0,janvier,samedi,0.0,0.0,0.0,100.0,100.0,Hors intersection,Hors intersection,Sans collision,Voie communale,Bidirectionnelle,Non renseigné,null,Promenade - loisirs,Côté droit
72269,0.0,62.0,100.0,juin,vendredi,0.0,0.0,0.0,100.0,100.0,Hors intersection,Hors intersection,Deux véhicules - frontale,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Arrière
72277,100.0,83.0,100.0,juin,dimanche,0.0,0.0,0.0,0.0,0.0,Intersection en T,Intersection en T,Deux véhicules - par le côté,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
72283,100.0,66.0,100.0,aout,vendredi,100.0,0.0,0.0,0.0,100.0,Hors intersection,Hors intersection,Deux véhicules - par l'arrière,Route départementale,Bidirectionnelle,En courbe à droite,Sur accotement,Promenade - loisirs,Arrière
72299,75.0,47.0,100.0,mai,jeudi,0.0,0.0,0.0,50.0,100.0,Hors intersection,Hors intersection,Autre collision,Route départementale,Bidirectionnelle,Partie rectiligne,Sur chaussée,Promenade - loisirs,Côté gauche
